dataset,split,id,representative,primary,group_sha256
arc,dev,NYSEDREGENTS_2014_4_4,NYSEDREGENTS_2014_4_4,True,ba7dc1e6ee420665b4c4b812eac771783777ff3a230fc185e1f9cc54b6d1cdbc
arc,dev,MCAS_8_2015_11,MCAS_8_2015_11,True,0f3583e0383914d451d9e9eb0758aecbd41950743119cc0d2e1a3593d69ce1f5
arc,dev,Mercury_7183733,Mercury_7183733,True,3aee75152ba5cb1aa052a985cf9a0fe61c4e787b00a56285ebc8ce9781476ed9
arc,dev,MDSA_2010_5_18,MDSA_2010_5_18,True,4d04d871b791713754194cbf6eaeb966d7e6a919718aff292590a5973fbcf35e
arc,dev,LEAP__7_10354,LEAP__7_10354,True,31f6c763ccacb9eab007bea2052549312750e9b38659dd81821caae44709b81f
arc,dev,Mercury_7282608,Mercury_7282608,True,9f0b90716a6d6cd1c12800cdfffb7a8b3ef501577e01b52b1b94f4b8c0181f62
arc,dev,Mercury_7071365,Mercury_7071365,True,5e1ed5ae7bd8e93b16ffc025ab8a1087f29b78c0d857f723ad9a0c43a9b1a2f1
arc,dev,Mercury_SC_407169,Mercury_SC_407169,True,7ad1a7147d487fb672ed1f4e9b1ae9c4e1d29eb82d6757bee30c10386d6449f1
arc,dev,ACTAAP_2007_7_5,ACTAAP_2007_7_5,True,909bd1b4ce4848dd0cc90a902572c2e304aa694aef0cf2f2980e2c3ecb04c56f
arc,dev,Mercury_7207358,Mercury_7207358,True,c6c3568e5052dc35c0738f52b094f299ce9685f9b5e0fd53fcf97546cce5cfe8
arc,dev,Mercury_7245893,Mercury_7245893,True,8fc856339132aeb5f9cc0991a4fc881d88b163ffb5b05203163352689767c68e
arc,dev,Mercury_7223038,Mercury_7223038,True,c728ee9d0fc076d5305cf1fb2648b005d3f008af9efafcac3c7a32803664a8e7
arc,dev,Mercury_SC_415541,Mercury_SC_415541,True,64a6c97e95e5735c513c0a7986fd3e92ca4f2e1ff3cd6c091f794089e55008e9
arc,dev,Mercury_7236023,Mercury_7236023,True,0dc1b95d8064c940c29601da34001bc74d3624979116e706b5434cbd204cc1bf
arc,dev,Mercury_417146,Mercury_417146,True,dd6c9e0543469369f853bfd9ec016995ac6d4d4410f3785064c71a97267dd20e
arc,dev,Mercury_7128695,Mercury_7128695,True,84eb5247b973afb4b57b355b6058683d6fa9ef8dd5ebaed2452e259bc5d37ce0
arc,dev,Mercury_7270008,Mercury_7270008,True,c4612bf7eaadd6aa84306d3149e65e0e99f3d6249ab065a8f6fbb722b1866119
arc,dev,Mercury_7242743,Mercury_7242743,True,87bf56a7b3ea509c41fbfeac65e6247c0c0e0c18071524272ea3ddcdb3cac50c
arc,dev,Mercury_SC_400655,Mercury_SC_400655,True,78d81d11784b034bf51550064e5da4410490c21963cdb418399ae09f11a11de7
arc,dev,Mercury_7100695,Mercury_7100695,True,bc4b726ea13c34c656092c446dc69390d32656ac7094a524bc107b5ccff0ca49
arc,dev,MSA_2013_8_3,MSA_2013_8_3,True,960a9dba81f0d51151e4014ca944519be67bec1608625af392e94b574a186bbf
arc,dev,NYSEDREGENTS_2014_4_19,NYSEDREGENTS_2014_4_19,True,94b473389c6096a1ba104647f15929aef2396ef0633024f2f54407188210b039
arc,dev,MCAS_2013_8_29432,MCAS_2013_8_29432,True,54072248a746086260b34aaadc32b0c42b3e98fd24dd25e3ed76c87bcbef395e
arc,dev,Mercury_7042700,Mercury_7042700,True,ee0a0446f7ce1b084d3ddcbf339b4a1ad37ebd71733e1b732e935d00da5d07f0
arc,dev,Mercury_7201705,Mercury_7201705,True,b1635d18e45e73f8e8afe8730aecc3e6b2f9b1b49cffcd8fbc40a18da13f2fc3
arc,dev,MCAS_1998_8_13,MCAS_1998_8_13,True,c63dfdf51d6382bd7679569a2f524f33bf4f4d3fa1d149b456b3e32263ac92fb
arc,dev,Mercury_7138513,Mercury_7138513,True,b76ab0d969a1aba7d4db561bc31961683b92ebabc548814576a9bd7da57c5ec2
arc,dev,Mercury_SC_401663,Mercury_SC_401663,True,0eb1534dad9c9de103e6e5615c3763f59b7e60a8fd4c62d67239fe22bdab2e98
arc,dev,NCEOGA_2013_8_4,NCEOGA_2013_8_4,True,2d68dc54b9bebc55d0ed6283f69e01da9837e121035c566937a387b53e64b857
arc,dev,Mercury_7235813,Mercury_7235813,True,8456e9676596bc782ff610b56c734a13fb2f2d0785900ba9e2c2828a498b13f4
arc,dev,Mercury_7011270,Mercury_7011270,True,ab4e5bf00a0fd0c07d4c79ee254200cd8d64612459cad128192414c80a48bccc
arc,dev,Mercury_7228603,Mercury_7228603,True,22a020a136c5d50fed64ae073b42c4cb589f3c5b505439affcf4e289b3928511
arc,dev,Mercury_SC_400339,Mercury_SC_400339,True,d945059f284fbb438a83a67bfff8562b730be1b3885115030177b4007d9d51ed
arc,dev,Mercury_SC_406705,Mercury_SC_406705,True,1f4cbe9eab55972661f99a73e582fdaff36edb727c45ab015714becf9ef2ea04
arc,dev,MCAS_2010_5_11998,MCAS_2010_5_11998,True,26f66e736f7ec685281a8eda1719711606f8758e9d5b425aa5abb0ad1217b8aa
arc,dev,Mercury_7029505,Mercury_7029505,True,b93105361d789e3653ca789971a6dc5765ae0cc322c182054499584d2526e1fc
arc,dev,Mercury_SC_401286,Mercury_SC_401286,True,e73cea79859ed689d3bef1b11f2e55fe355a50554a5c98757e678480d33cd05c
arc,dev,Mercury_7120908,Mercury_7120908,True,0d121148b58f1c17a434274577b1c721c1b223adce097782711349827bb4b8e9
arc,dev,MCAS_2010_8_12010,MCAS_2010_8_12010,True,384f6b3404ee10d6612ae3d745e4cb88e3ea478838eab160c4a98b0992864786
arc,dev,Mercury_7008138,Mercury_7008138,True,f53c525c54a4ee3050124941f0efdef6f3d29692ba0cb5f179441f35c92601e7
arc,dev,Mercury_7018148,Mercury_7018148,True,2640ae8fdb6b48b229be74d84c4b9baef4c5b84978e8e73964f5bbf0116642dd
arc,dev,MCAS_2004_8_28,MCAS_2004_8_28,True,fd5cdc3a81018ee63be5256a441d87648f3d874b0716473b9488681dde40bee0
arc,dev,Mercury_176015,Mercury_176015,True,4fa9e4262b79421273e59bfac386f050b1e3fdc697313fc83a2c7ee2bf436cf0
arc,dev,Mercury_7189035,Mercury_7189035,True,26790f7f7e7cedab2a3de8a795c2f6accb7a772247d957cd6ff79a9a489e2f17
arc,dev,Mercury_7207410,Mercury_7207410,True,272da0935957e79be043f2d7f354244975c9a7104dfea08166eb67b0e3724669
arc,dev,Mercury_7233678,Mercury_7233678,True,b8c8d7f6b3873f25fb72b3860df55109c66aa022eb79ce94ffc7f51246781622
arc,dev,Mercury_SC_402101,Mercury_SC_402101,True,daae52383ba0d611588e5b673c1aa5fc3f80ed30bca052d84fd4fd47a8e9c529
arc,dev,Mercury_SC_402104,Mercury_SC_402104,True,10b8ae6e9043eb97a81e326600abc48142a068d472849eef28ca583607b5f0c1
arc,dev,Mercury_7183015,Mercury_7183015,True,5c8f4acca9eca96835610a223d3c27d86296401f97b58e8ad4b8f44951e15c70
arc,dev,Mercury_7238963,Mercury_7238963,True,ddb826f4ea61b49e60710079871e2209ada79b778b8677263a634a0ef78d87c9
arc,dev,NYSEDREGENTS_2014_4_14,NYSEDREGENTS_2014_4_14,True,dab23ef1a69471194c2a877edd23ec611013f2043ea05ba23d81ff58f6d3934f
arc,dev,Mercury_7004410,Mercury_7004410,True,3a27ec79e7061329993bc32acb51ead6f987b08c3b6020a21a88ff204e41d8ba
arc,dev,Mercury_SC_406939,Mercury_SC_406939,True,dc2601ccf9365da3bf110aa5a797a99d135e7c179ac5e9a47d930e2dffe9452a
arc,dev,Mercury_7270200,Mercury_7270200,True,4fe5e38c090e154a192c270ebb20e941fd064beb86f4107d77a145174d806b40
arc,dev,NYSEDREGENTS_2014_8_20,NYSEDREGENTS_2014_8_20,True,28e7c36a8ac317ab64f3b9e586e0fc61e2c933124b901c59ac9fbf379841abe5
arc,dev,Mercury_7135310,Mercury_7135310,True,672c0a36e74bd0f0517fd5e1a8d0fdf5a59e8ce21f1e34a47133d4a71dbe740e
arc,dev,Mercury_400885,Mercury_400885,True,e8553789a23289515adc7ebeb1cfc1bdad51439d5323ae26030f8c0ee708bac3
arc,dev,Mercury_412551,Mercury_412551,True,cf0562ab41e8f8b9f9a82cdb731bb8770a14870f9fb1241795666dc32c97ef48
arc,dev,Mercury_7193043,Mercury_7193043,True,3b52893d21e334de467750004f34c37f7924fadc0465a46cf32994fcc1d57854
arc,dev,Mercury_7181685,Mercury_7181685,True,a3f8cb39c3b70e5d227030c2c767cce75931e2a47bceef140667a384582af5a2
arc,dev,LEAP_2006_8_10412,LEAP_2006_8_10412,True,627814e7201ac25756c122565dc3f404b199df4dbd5a4bba20c759b2fccf0680
arc,dev,Mercury_7215180,Mercury_7215180,True,507156b2cb23b0427db89a531d3d136a603adfdf30e4cf3bd1e2f32fba055ca5
arc,dev,NYSEDREGENTS_2014_8_38,NYSEDREGENTS_2014_8_38,True,912db1dc6d41c0125c7e16d9060bb56cf02d619c00f91cc4a95b8e1936cd4e95
arc,dev,Mercury_7145513,Mercury_7145513,True,64fbcb87dfc8ae9e3b24fc2592a81383c3af16872f1d7b81b84f40ecdb3075af
arc,dev,MEA_2010_8_11,MEA_2010_8_11,True,e4915b3e2b8de2771de9f9dbe71e740bfbda3d91b9c9cfbb83cb42c6b82019a2
arc,dev,Mercury_7241115,Mercury_7241115,True,80c8c6c6a1a1d8a46311baf81547ad041393e3a5ee6ecf034c08f000cdab99ad
arc,dev,NYSEDREGENTS_2014_4_17,NYSEDREGENTS_2014_4_17,True,ee9421c5b9121e4def798cae50e7f34307fc77f06d8e462202266768e1ac1994
arc,dev,NYSEDREGENTS_2014_4_13,NYSEDREGENTS_2014_4_13,True,ff12056f7d6cf6c200a164273495363ef38fe2c938a01702d1c0a02cc9eb7e58
arc,dev,Mercury_7033653,Mercury_7033653,True,17df3b38e36216345fb8fea3396d361793fb1fa694ea3298b89bdc37deb3b385
arc,dev,AKDE&ED_2008_8_44,AKDE&ED_2008_8_44,True,7d21665af01cfbf96c2335a692c9779fab0607675abeada1b5615d68f6b3564c
arc,dev,Mercury_SC_415026,Mercury_SC_415026,True,ab6d006aa955e41e3e512723c26d5f0b1700315eea32cd83293f4739f51ee9f8
arc,dev,Mercury_7219415,Mercury_7219415,True,f09fd5a8bddd2ef53942dde54f109a3393064490a972b131d6b0abe53e9f2f1f
arc,dev,Mercury_400934,Mercury_400934,True,4cd9b58bc9e1c2691177b3a2aeb43542cd85051cf0af507d85c2d01a2830f447
arc,dev,Mercury_7139493,Mercury_7139493,True,2535e0bd8fc09afcf4ee80fb59ac307097fdeebceaffb12f8228c87059ed4ff4
arc,dev,Mercury_7032340,Mercury_7032340,True,68893991780859210172fce10835682841128c229b90104063fd98c3eacbbece
arc,dev,MEAP_2005_5_1,MEAP_2005_5_1,True,3c72433e4c63689be7ba77d222c78d7bcdfff76fa7186d757ea313f9e622c60e
arc,dev,ACTAAP_2007_7_25,ACTAAP_2007_7_25,True,7a35f53bf99cb759da417fffb34c5b09f75f46c8b230a8709e55ce930f949ddb
arc,dev,Mercury_SC_415348,Mercury_SC_415348,True,450a002c8f1a19bee3d494d3d3b44eb717ffccaa56a8426689457eb2c952b4c1
arc,dev,Mercury_7171938,Mercury_7171938,True,494555a24c2b8988aae200fae316d72f75312f02b4f104ad26c42eaf7428cd79
arc,dev,NYSEDREGENTS_2014_4_1,NYSEDREGENTS_2014_4_1,True,12dc5ba3483df43f8993c3b99cb9f038c874c0cbf806d1748a497a1522886ec6
arc,dev,Mercury_7185133,Mercury_7185133,True,7a098dd47302cb02b64a8169fa899ba0cf50ebc185b610fff1da14f9f1909185
arc,dev,Mercury_SC_411306,Mercury_SC_411306,True,53424f07d79cc9108ca1a9914dcd952f52fc89d02cee1649ea7cf7b1ed5f7698
arc,dev,Mercury_SC_LBS10666,Mercury_SC_LBS10666,True,35d0d62c4008cdbbe20641ddc7deb0087fcf6ca4e9776513c9b94c3f032f20ab
arc,dev,Mercury_SC_401294,Mercury_SC_401294,True,5fa4afbbf3817fa125bf117108073b4854dadefb0af6937cd78db844a7b8036b
arc,dev,MCAS_2005_5_21,MCAS_2005_5_21,True,820d393ca4e9c2d3b342c424595c0231ea6a05e16827ba5fbc9c54e38096597d
arc,dev,MCAS_2004_9_13,MCAS_2004_9_13,True,a3dfbf1ad55f1669023c69de052174d9ec866fc25984710844142c1b084ec0ad
arc,dev,Mercury_7251685,Mercury_7251685,True,b9950943c8cb4bbe46aa3c122fb5515af367b269ef199b5b9ac5fcfc99cf63dc
arc,dev,MDSA_2011_5_20,MDSA_2011_5_20,True,d48aac1ade7abf05a6183cd534a9f5b11b4ab372fbf3ef9d333641522aac0990
arc,dev,MCAS_2006_5_29,MCAS_2006_5_29,True,6f0ae342a9b4a68ce7d01864c17bd98e21506a807a2583af6bdee21616198662
arc,dev,VASoL_2008_5_19,VASoL_2008_5_19,True,8dfd409d648f181f2c7574bfbcaafd7716cb176479f949868c62baca638d19b3
arc,dev,Mercury_7246348,Mercury_7246348,True,4759441321b3a1bbf55b34e5f5e2c75855b2b7e725d9d0d7527937a5a7544864
arc,dev,MCAS_2006_9_33,MCAS_2006_9_33,True,bffdaa1c6ca0327f5c279bc89227136891e61861ea784e7587f9b7985912b50f
arc,dev,Mercury_SC_LBS10598,Mercury_SC_LBS10598,True,bc3f154e6cca06ed0fb61ff2caf08da7315ab778e9bef9afc85e8b44f23168fd
arc,dev,MDSA_2008_5_24,MDSA_2008_5_24,True,8ea10741bcad92a489208bda05fcee4a4d8e2030fb34347f443de67d2a4965c6
arc,dev,Mercury_7141400,Mercury_7141400,True,e17d856ab27e0360e0c0f96bfb9d1ab2f8af3852be1cd1664a91d1e8ae60828a
arc,dev,Mercury_SC_415366,Mercury_SC_415366,True,a06584ce5c234713350c460e9e0738d83943d94214fbaa45ea108631ba3b3894
arc,dev,Mercury_408809,Mercury_408809,True,462d66f69f128c5ba11b5bd09675bc46ad383af3549ed62000708b0bcb952dc9
arc,dev,MDSA_2007_5_39,MDSA_2007_5_39,True,407f0854ac03ea0b6a59a7d32963ec4e678de650b2fb4299f0759af4777a8741
arc,dev,Mercury_7164850,Mercury_7164850,True,6b5601813d64526d92db6fdb8a97c15aa60c60c5922be494dcdd6c66f3f749da
arc,dev,MCAS_2006_9_31-v1,MCAS_2006_9_31-v1,True,16e2be708bdbd4ac74f146aabe60bd477c34cf669849d720af6b9cb0956d72a2
arc,dev,MCAS_2002_5_6,MCAS_2002_5_6,True,ec7da0144700580327ed2228227efa1d758779285c22d1733a4d433fba751a15
arc,dev,MEA_2016_5_6,MEA_2016_5_6,True,c6f623c8efa3b9da4e642bf9f7735bace7c4bbb3f9c6a28832eab3915c9af031
arc,dev,Mercury_180058,Mercury_180058,True,68c28f653efdc7556a8bcffafa1b1d454e3d5cb5bd828fd45152cf3b6a56238a
arc,dev,Mercury_7133858,Mercury_7133858,True,9939c1877d3c9fe767faf330663dd3dd73d1b3bd8f13da1e50a24d3a4d631a09
arc,dev,Mercury_7130603,Mercury_7130603,True,1cb1294c32118d7d50212cc9354fc66934846c7432bd269952c4f3087b125d62
arc,dev,Mercury_7018008,Mercury_7018008,True,c8f02b0a6babfd5b527bc2308c54a1bd30c08c179e2ba007bb3d68725e2c2fa8
arc,dev,AIMS_2009_4_29,AIMS_2009_4_29,True,d82aaddc85c3929e276e91514115640978777acda4024538bcb4e6deebd88552
arc,dev,Mercury_189490,Mercury_189490,True,74daf5e3c4304b5a180a4b2352a6d6726c681c926b481f6a2d99dcab16f20c12
arc,dev,Mercury_7138688,Mercury_7138688,True,f709b0b7448d17b30ebd223b32413b283433c42226fe72f3f44d98e3f5021ac6
arc,dev,Mercury_409529,Mercury_409529,True,3611c19b7eb2ae80308bf06b416e5c6af0e4c3751c324639e7775227c5284908
arc,dev,Mercury_7092295,Mercury_7092295,True,79debb67039c36aa1acb66513eecea7a51c4b7d902c15c12d68d41eec582f907
arc,dev,Mercury_7044678,Mercury_7044678,True,d95c852bf383ca04f22efc5e0a7853e41a7d8daebf1e30a23901ff2151efc9b7
arc,dev,MCAS_1998_4_8,MCAS_1998_4_8,True,0838caefd7dfbfde054dbe89cda293ed3c566ff14f1130f67b0aa49e2f7912d6
arc,dev,LEAP_2004_8_10397,LEAP_2004_8_10397,True,e9a07590b4d44337f304d850bdfef7ca6049627efc11937515f795ddbdd6a4f0
arc,dev,Mercury_7112753,Mercury_7112753,True,543e8671730ded844728b3e5c8180e892a440c5e2a75be3831866a9827c1d94c
arc,dev,Mercury_7097318,Mercury_7097318,True,e71dbe3138ab7af75f6aa447c1edd9c8810c90c167e20991d726cf9b8945b1a9
arc,dev,Mercury_7158673,Mercury_7158673,True,f25b94812c5a9d1a21923cdf5e5ab5e500a8be0f5201a84e9c955af1f19b8725
arc,dev,Mercury_7038273,Mercury_7038273,True,067242d787477012700e91bebe426bdb9395fe3dce485497cc96b08a7b19e8c8
arc,dev,ACTAAP_2010_5_10,ACTAAP_2010_5_10,True,21f3d6f96aeaf33a264fd13336843641c966c2966b56cc285dede8ca8226c97f
arc,dev,VASoL_2008_5_28,VASoL_2008_5_28,True,4c1d3d95430488a6229f7aae0b29865fb1ec88ed2832a2d45ee682f4d7493d87
arc,dev,Mercury_177818,Mercury_177818,True,4a20bfdd2f0ec6d94178a06c3298d94e6d7d8f3482a394f95d68648c2ad7791a
arc,dev,NYSEDREGENTS_2014_8_12,NYSEDREGENTS_2014_8_12,True,2ef2cc15d6dd806838967697bdbfa79e6c1e0ce5a866ba9f07bf24bf26e2993f
arc,dev,Mercury_7139790,Mercury_7139790,True,520e20aede4f87ef5d15db0d55a2ab209abf4703ac55831ee8d7725be2e45b4f
arc,dev,MCAS_2003_8_25,MCAS_2003_8_25,True,055787672c47f809a536bf74005b8bffb99d051a7af4761873d7cadb57165c6f
arc,dev,Mercury_7003955,Mercury_7003955,True,eb07057b20c7f3ff237c69d490e0dd4bd663f25a229896f7d597e32727a4816a
arc,dev,Mercury_176838,Mercury_176838,True,394a7ce9396ae69782b4ad1ed80aa3f3df7bafc81374beb3c14450c7c25e86c5
arc,dev,Mercury_SC_407314,Mercury_SC_407314,True,295f106c1d20d30cf07b2ae31e57f26cf1543af49dfb10d82b40b75161ff205e
arc,dev,Mercury_SC_400845,Mercury_SC_400845,True,1dfe8a3c9d9abfb234714a2a24fe4ebff2b1a7673dc2533d9d8a2f19c8321ae9
arc,dev,Mercury_7245193,Mercury_7245193,True,93d4a79e7bb9d76c7fafc4a077dc41da1d08e78b1e314de0166ffa6a52c15587
arc,dev,Mercury_7068863,Mercury_7068863,True,d63c57a3e32d3225d0e281930b739deb1af360408037c9b6b98382aabe008519
arc,dev,NCEOGA_2013_8_38,NCEOGA_2013_8_38,True,bd059b2a5503991728ebd3964e48c284c71af12cded04c757f93ca93616461f3
arc,dev,Mercury_7090720,Mercury_7090720,True,827e8d29a64b9f0ae7b59ed4eff4b9f013093384035895d6837b32a65ff343f0
arc,dev,MCAS_2006_9_35,MCAS_2006_9_35,True,b2e7768fbdffcf377f8b4ff267781b76c26388690d6fdac1c7dad32d29cc10d0
arc,dev,Mercury_7144795,Mercury_7144795,True,950773134ffdd743d70cd8a7093845966ff621cb208460844354c18077ec6357
arc,dev,Mercury_SC_LBS10915,Mercury_SC_LBS10915,True,6c5b8ee61e44314d81541bbbd4a7cba1f8a8e084d31f706dca9ca8d23322784f
arc,dev,MCAS_2009_8_5,MCAS_2009_8_5,True,f41991ac00ae3a057962d093340633c5074de365de80cd36386e29fcffb9e55e
arc,dev,Mercury_7175455,Mercury_7175455,True,cc0e036ceeb7d6c3130484570c79e16328a91cce42d194cb836418dff118d19b
arc,dev,Mercury_7100608,Mercury_7100608,True,e1ee17bf76756dfeb499619cd77b3bc44235a8cc525670dcbd44abef06bfd238
arc,dev,Mercury_177398,Mercury_177398,True,c4c19ce0532ede5bfd2587cbc87e1c7a70b9b119344be66208b1d01bce851f0d
arc,dev,Mercury_SC_415491,Mercury_SC_415491,True,8c92b5476305b73ca251ea57e038fd5938718acf5bb95ce72501907ad3cf9021
arc,dev,Mercury_SC_400047,Mercury_SC_400047,True,1e7e6a3fe614a6ac940b94aed04cc15910659cf927c2443d9a317f24269a883f
arc,dev,Mercury_7218750,Mercury_7218750,True,6ed513a752bd2747307b2000242783392b4a53b38ea20871670b357f352eceac
arc,dev,Mercury_7115395,Mercury_7115395,True,eec5b42b66023930296486ce3de7e219d0963e43684167892559cdae34f915f1
arc,dev,Mercury_7205555,Mercury_7205555,True,7f9bd6d315702db96f9c7a08cfb2b310bcbc4e19af993659f3393e526577efca
arc,dev,Mercury_7093975,Mercury_7093975,True,057370f73acc3109ef51468c05d8243a713a34010651153d825f5425e4e2b252
arc,dev,MCAS_2012_5_23632,MCAS_2012_5_23632,True,6ab6283ee66876290fb4f8b8aef21c057d5b6e1a1fe18c2bf476d7aeb90ad054
arc,dev,Mercury_7130883,Mercury_7130883,True,1364e68824c2f13b4021029dd098cc2a50b48b1ea9bcb848683c165a805aa3a6
arc,dev,Mercury_416648,Mercury_416648,True,dd6e32de3d17641b1f16cf044e5ecabf0ba3bd8c8c82fbed5d00300d9b85a296
arc,dev,Mercury_7006790,Mercury_7006790,True,56a83725f93dba6cd870d1d58ff0b3fb2975823fb4ca811443c73bc9e3201e3d
arc,dev,Mercury_SC_401244,Mercury_SC_401244,True,cffcb61a7fd700fa63370f2e073c2349fc2ed150a5da4b303e482f406cc8c3d6
arc,dev,Mercury_7141908,Mercury_7141908,True,da3a30f39ff248a24ac481fed23041a8ee7783dfe13fda8b27e137a2996b0924
arc,dev,Mercury_7186148,Mercury_7186148,True,4136ac188c2eecb138e06aae8024d7d111936b2949ddbacc5c18a49654d63cc2
arc,dev,Mercury_7124338,Mercury_7124338,True,b22ea60fab2becf021735aa5b2df62d945f6234ae248741ca71752a89a79740c
arc,dev,Mercury_184258,Mercury_184258,True,b47dd0c6676db9895d535b217ab5220e69f4397a5ad790f4329f1bfde0d1b5ef
arc,dev,Mercury_SC_400178,Mercury_SC_400178,True,1cc546c7b85b344348fa214d43da378c8f9f618bc65b72dcb3b6d5d641780a72
arc,dev,Mercury_7007875,Mercury_7007875,True,d1fada9500892d1959ac0ed03e6aed94ddadb1aac6451454e44e3af514d7305d
arc,dev,Mercury_7221865,Mercury_7221865,True,90a3b8bfa4a777c072a0442741b9beee68bc546d84ddfebd0a171e908de85b94
arc,dev,Mercury_7269238,Mercury_7269238,True,e01b95d67014be6403e759089eb10c1bf30d0d79b37031a7e51e76a2704cfe06
arc,dev,NCEOGA_2013_8_40,NCEOGA_2013_8_40,True,9c1d3f5095219aaa8227191348f2de76adb53050866d2cdd390a972baa3243c3
arc,dev,Mercury_SC_415735,Mercury_SC_415735,True,a32ec955c4ad52367bfc7a0029b80dcb708f61b62926b74dcc255eae1cca558d
arc,dev,Mercury_7115273,Mercury_7115273,True,447064976256e99b2162e8b2e2d36d0978edd88dc9542af5c56665b197eed864
arc,dev,Mercury_7233660,Mercury_7233660,True,80cfc666f742373b488d8a7bc367a046747b187cbe3b241fb8466cc8d2a5d105
arc,dev,Mercury_7026198,Mercury_7026198,True,e078d3dd92f028c77575d0e3b3944e42dc5234ccd3578ff9faa1c8c61c1629c8
arc,dev,Mercury_7044100,Mercury_7044100,True,5bef8e9b5c16599480fd471526658fecb1d03c6c237e94dfdc39d55d7cf822f9
arc,dev,Mercury_SC_408859,Mercury_SC_408859,True,b1800d0e1c2d791fd2ee8b3bc055fa12863d7430ef3c033fb515f881c9853756
arc,dev,LEAP_2012_8_10441,LEAP_2012_8_10441,True,b67f9a10968f1c8acc6364e5dfad87e9bea54228c09abe2ddeb124ed71df24c6
arc,dev,Mercury_7220378,Mercury_7220378,True,fb871c90eae92d532688da4c6fcb34cbcd3e3e0b872f559f2776c0ff563008b9
arc,dev,TIMSS_2003_8_pg14,TIMSS_2003_8_pg14,True,f8165293fe1cf8cbd97297dfa977067b6de6e1063c6d950b1505472b6bf990b6
arc,dev,Mercury_SC_405973,Mercury_SC_405973,True,47ed43c972a5355d09bbf78f043ad6ee12ef8ac60db60aed7c09ec0423f2829e
arc,dev,OHAT_2011_8_3,OHAT_2011_8_3,True,e68aa4b45d4cb302f1d4183e408f24d59d1e0fc4a68c0f64d4ca1126602a75e4
arc,dev,Mercury_412683,Mercury_412683,True,afbf075179b9575c2b05599ef1d961c50be19b9c56d32974680d00ad56b5deeb
arc,dev,MCAS_1998_8_2,MCAS_1998_8_2,True,b418063265435f703f5fb0c98e25177aacfe1f63e9e537e57c2ec084c555c19c
arc,dev,Mercury_7005478,Mercury_7005478,True,503032d1c43629b21784621e79e1e34aa9a1f8133f6a5e0c101e233ba2424cfa
arc,dev,Mercury_7105123,Mercury_7105123,True,576616923d7c2049731aa98c105c26c925ba2d3eac66a18e61bf6ab54a7d3387
arc,dev,Mercury_7154263,Mercury_7154263,True,efdb65f0a65e3fe96f8e65b40cf5d66a9a6f49fca94488ba235b3e565ca4f86c
arc,dev,TIMSS_2003_8_pg29,TIMSS_2003_8_pg29,True,d0533322f0e4218a31b250794da79152020d754f714f1dd394a296bc18bc96f6
arc,dev,Mercury_7245053,Mercury_7245053,True,951a614e6021a56c4c894d9e76592baf4f59ff2c6e9031589a9dd8dd99eb24ac
arc,dev,TIMSS_2007_4_pg26,TIMSS_2007_4_pg26,True,97a877fd8fa5161d38a910cd5a01200a412dc3449ad80cbf9e9bac9a7080b35e
arc,dev,NYSEDREGENTS_2014_4_9,NYSEDREGENTS_2014_4_9,True,a98efa88f4261905574e6bb3c88641f968e547125059f84e3d533f1469361229
arc,dev,Mercury_414131,Mercury_414131,True,4ba70fb53eebd6fde89590021c3995b0db8aa3bf1379643f3ef12c4bc072e25f
arc,dev,Mercury_SC_407574,Mercury_SC_407574,True,5b8b3e87f9ddfc0d6f7301df45c319a25de55325a939512510520fb587fa88f0
arc,dev,Mercury_7018515,Mercury_7018515,True,13cf8ebd7d30c5e3bd56b77d4463cadb21f623b4c2cc23ce38126154b783ffb6
arc,dev,TIMSS_2003_8_pg31,TIMSS_2003_8_pg31,True,8b5b1bb079a2dde7eb20441c27429ebc751f7c8a26a1868c53dbec4656771f02
arc,dev,Mercury_7015435,Mercury_7015435,True,2d93c373c2cbe72649aad7a8e47e8993889012fa4f62fa698bc64d8d8f1c986b
arc,dev,Mercury_7166880,Mercury_7166880,True,2ba141bf4f170a4091579cd476ff711e6c9370fd4eb4b24a5fb0eeecc4f86a72
arc,dev,Mercury_7251668,Mercury_7251668,True,301ff07d1a2720d9e2ab5b5b42ac2892477bccb7fb847936053c8b2bb61b663c
arc,dev,Mercury_415263,Mercury_415263,True,59c3d7d09a06920eda76980ef6bdc8a09a37b64a6df1f405c921c0c777c2feff
arc,dev,MEA_2013_5_3,MEA_2013_5_3,True,4549f4af16d5324e4e784e5d3cec5660b3b73c2b3e0dc9a0676fda0b2cf022c9
arc,dev,Mercury_7205345,Mercury_7205345,True,ea6efde7531ca80da485b9ddca65f311638d96a71e27f6ab1f6e61f3dca59f0d
arc,dev,Mercury_7250023,Mercury_7250023,True,f953557fcd4addbea7c9e8dac1546f04d12809d6aa72e43a6c66bc37ae1a91f2
arc,dev,ACTAAP_2009_5_5,ACTAAP_2009_5_5,True,46f9985763daca6a2fe24bb8269c22687559b49db47e956628bb09616414d40a
arc,dev,Mercury_406781,Mercury_406781,True,54f9788a5d331f98195ce550cd9a89ab570ba464a3b45a8cbc4eacff1d9f06ea
arc,dev,Mercury_7086013,Mercury_7086013,True,e633f0193d731ee003aa5197446f873cc7d637ebb5d26e3783ff7f2676a740d8
