group_sha256,representative,id,selected_unique
e6279aa0995b1355fcb7ea63d6b8f3ce72750caa46583fd91b41a758e7ad6b16,12-590,12-590,True
29fb3489c62dc33aa86193fdb54eaf7274c1cb89c6940cbf907edd7974b9cdeb,10-1017,10-1017,True
9b11d76f4646f983eb6197daa76ac42008708b13b9f6cbbaa8e7067d64244c29,14-816,14-816,True
2745d771299c106f473aef974753e7ab9c48d02bbf7ee2d085179c56649acda6,12-1113,12-1113,True
2fa42c74e462ce971c90ee0e16cf02cd2ab127e99a4f927d2a50d81d6410acfd,14-659,14-659,True
6a3150cc14201fa1ec943ef6be00ec9b41a0c548ef526272ba885f405ebc35d0,14-1412,14-1412,True
c42865621938f88a577457aecb555c588950dce29519494f8005466330508067,14-642,14-642,True
499eec0ce1ba0d8adcc17db9c37771d6704280a6972fa7b5a05f12c3d0fac0ed,10-975,10-975,True
a2fb0324d6de5a56ba156e0804280e8538992d3f8f746f07a4c44070d71825dc,9-1121,9-1121,True
5a76d83310abbd5c25b0f8f8de7f447e936cec1199b1de8d6425f8379c3c2635,14-492,14-492,True
90c64de6647a354db2a8f6436ed6d20d66b5b86baf923122c0c69e4f009e1e11,14-959,14-959,True
a7476dc2be2066e11525a8f50b57033d12e51e0d2638e89b7acab912723d93cb,12-203,12-203,True
5e7357d712b40725fc4190c1ce406aaa0cff6896f755c4379b724362f2d53b7d,7-778,7-778,True
ab1e359b70674f1ed51a6b2ed4c42836ad66b6b0d394bcc54ccfaa433d65e6f5,8-212,8-212,True
24628ad70f81a68f6d1f23f714c045ae655d8a77d21e032d55c7865796c58b99,10-316,10-316,True
010a97497929eed59f46e537bdbc231574259c59963e6f42bc15d81f727b423f,12-504,12-504,True
44b2044d8f66accb94f91a7dfe52ab9692fce6e47e1197a7142b632b94dd2783,11-225,11-225,True
d1462d946b4a4b3d81b91888ad7631b27f0aebafaf03f0dcfc8ede91f6ce4d64,7-12,7-12,True
8a16f3330b4cc609bfb674fa64b53e41a490146acbe534ef211d032c2f46574e,1877,1877,True
e5dab7747a6f8b448fc1730eec8d9568a218432376b6390ee222d41c2b35fab0,10-949,10-949,True
0ad00afd3262eda8982d6fe521ced5d41232816a1cb24ad5c5de814cc8c9a9f4,14-1020,14-1020,True
ba8c3c40453bd43327d9b3ad5b3dcb698115dcee6fbad41301cff615b3af8332,14-1297,14-1297,True
8b0d3ca326aa73e6566571d88349f2e21467aac44d00820e8f8035bb81b52849,14-505,14-505,True
5c2313f63695256131a687110fe57664f7bf7cb165c6c011704048659fb2217b,14-445,14-445,True
cfedcefd13f7865b5ccf21e3cf45334457b78ab6b22cf3991a7abc20a156397f,13-260,13-260,True
37879082b13c5e3aa35956f4418d967514fb9428220aa4591924ac6f5f63a333,10-817,10-817,True
c37a65aa9c3067050681d5ee0a068e1aec0c142bf835248d9996f369380c5ed7,7-708,7-708,True
8d52a8d11ab523578fb5b7c4936647fd31fa85ed117f828c649feed214a4416c,13-777,13-777,True
c896bfcaa6c0cc74df7f118d2ca65af42b9cb3074449ea6545b39f329b8ecbaa,1081,1081,True
2d25b8bca48fdf1a144aecf73c470ba590689bacd8fb3720da712564f0057535,12-398,12-398,True
aca108a3d8bb11fa176c529fcc33dba54da0de0965bfc75aac07b312ccf8551a,12-913,12-913,True
e516ac3916f85002cd457f108091096eef2047df3d5fa2e6544eb08d30811cb5,13-858,13-858,True
59c84a3cefa94d8d2d38752e2e66e77d97b3bfccd0e05b92820b6d2248cfd8c0,13-668,13-668,True
ee38b6c0d1322fb88a2c81d438fee47bdd0511d496ad70f9f599741ed6175dd1,11-595,11-595,True
efaa5f117ddece15d2794390dc0adddb61567f732a2cdb0358fce05cbb66e253,13-268,13-268,True
ffe5d86dfd94971fe0cb7e320d26895c188a2a3428dcf2db9f5ffe20cd506b71,7-901,7-901,True
612bfdb8609b81c583a97d34a534fb4c9a5cedbae402af891280c97a5fc10678,13-413,13-413,True
be197b6f3be47902c7a2e21c8bfd2dcfe2cb63880f18cad904677b311b6cc7c2,8-210,8-210,True
244ada0717fc45583d55112db9f22adbdf747a055859b373b08777c75ddb21d9,12-978,12-978,True
f240f31c19d2e0e64445fd985caf1a84011ca85525ceefb395fd9fc6fb716cd5,12-256,12-256,True
ee8cb1f596d8efc8c6589a6344844eb62f841df5386b0426142beacc484bc396,14-1248,14-1248,True
567a3b640d1db526a01ca0b403601ff6616c0381ddf51cf361fc810738491afe,10-223,10-223,True
48edf24bf6fe916fade79a66992cdbb772454496bec9e2aa358a97f9029f8df4,12-7,12-7,True
4249d3f7972709566f7ee19c63d9cc7d2110cc9c619319d9d48a1211b31e6cd9,1646,1646,True
dcb9624130a30af271273eab3c56ff1e7cb7c41a4fb6fd912ccc39fc6615d925,741,741,True
f578b00b100880e26681d44c53cbc832c976346778a8d6e2fda5d4678906398c,12-1010,12-1010,True
917b4c45ec96959df3e13c1e466041e6c0ff4c28d950c2289964e40a14416ec2,10-1189,10-1189,True
c8bf3cbaf6f9a8d1ac23dd4de9bcae02473819cc1cd5351df9e80d8a825f5839,7-273,7-273,True
a62e868064762aedab54d7e287e232a9c2bf6ecb2e517ed9c142d5af3cc24d8b,12-506,12-506,True
ac3abff0c3538ea4b2d95b7763bf8d53b9e9376054008038e501cbd353589260,11-534,11-534,True
96fecc9b0f3dcd9c98b81deb38c932e4130164a6e9ee7d8f0497312c35ffea55,8-217,8-217,True
5320327f1fc17f712db2053a24ddbf9a86829b546dde69418aa1f3e1fc4aaf26,13-164,13-164,True
520aa3568323af4acaadeaed20a0807c2dfbe9563113f8fe2d3848db2d658ef4,12-972,12-972,True
67471d64c2bf36135b309f8d4be9173075abc2af4c0db585eefb99b4d3f54827,1365,1365,True
5ce7001386d889aeb0cefe8c5c7414c6a695db3a2977279763421710c2711937,12-1095,12-1095,True
394eb83e46b95cef73c1bfe26ec527849367a7f450964014a030b3152bc38fd3,14-1304,14-1304,True
ab9c07b95c68a272b0168c5fcf0e43d6bf4e55455c6485999af097b1725e345d,12-999,12-999,True
046603646f8c6fc4cbac2fa6f37751914df520055b0ff299d2591ca00516fba6,12-515,12-515,True
7c718bf743888597ccdf33b7b11e740f6045ca8142504b8075c39fea829d5308,11-624,11-624,True
339b9a7b922a35cab4029b8b5d181bf2adf4e15fdf995d15758afcba566d05d2,14-308,14-308,True
11d47ef8e726ab997461c4abea8d570b49b60f26d48357bc95804f8878a76a96,11-229,11-229,True
2005c797b89108780c782bcb11f34dec6261cfe6cab2b8797fe41d1c283ebda6,14-801,14-801,True
a42715a6247b9482607cad8dde7d2282ed3bc0237b8f0ac89f4adb47c7399dbf,11-323,11-323,True
e57faf81277322c218e5f1fb6990d0048d2fe42fc0737b8704e416e4786ff197,9-441,9-441,True
c6fa7a30277ba9d2dbb318ca5d4550c29cf945ea667d07a2dc347e37acdb742d,12-233,12-233,True
cd83bf18abe0d0c9de425bc59fdd766e2ef7df8b1e67ca88396642b55f2745e0,12-456,12-456,True
3c43d01c8ba798557e40295838470dec86516b46503010a884f6822c12282147,13-4,13-4,True
94d1fa5f9f3976389107e158f7b7d1db63d1834848568b33bd0e51678c99a183,10-1113,10-1113,True
63462522e07e096330ec2db7060e870ea07b812769fa522b9286f9bffd2cc788,9-9,9-9,True
e74c7686cdafe31eb049b620c26b26c21ed7e7cdba233b95ae79b9752d9f96f9,792,792,True
3d71bffd6bef2c5d3a9cdc5837f3fb81d289b477ea4bb0928b52794414179803,12-841,12-841,True
4f1a0502949192642a3809eedea01d562edd8a30519415503dac574edc71acab,9-678,9-678,True
6b5ecff6cf0ddf6dd33b7f1ee6b4ab36820d20e7e4016090ecc4c031f9015bda,7-764,7-764,True
d608df7c4db89d4acd63fbe279a3e6a1b7bd6e62f2772033a31fe5a72483a545,7-274,7-274,True
5a54e9e1f75b249fe3ee7d036021761109505be4590f7943476f2601527fd69a,11-577,11-577,True
7e85ba43eeff929167a63d885fcb2469d167d55ab7c9a230ffd730b15a883488,413,413,True
c1693b5a22398014253821228eea85c47c330715c48508245595611fa8d6bf89,7-1183,7-1183,True
6e7c1cd13e45759d1e01f8421655df9e1b4c80cfb55d4ccff69a81eb3c339048,14-700,14-700,True
504725187a3097b5611c647a52f664fd01431e4471a722db4547f52bd0c72b1d,14-695,14-695,True
89be7419f4471321bf1ce46f874c18b6a4dbffe6cf2f9dd505284ef76f8f93b4,9-521,9-521,True
2b1b82c5dd557df190dc3536cf3c2833503cdba12133febb13e07b9a87ba4932,8-267,8-267,True
91ecec9801c0fa3c85b47f96d5a45183262696f518601ef7682ed9e90387c04d,10-409,10-409,True
3216a875ed984584208c4f4c6e8036c3791503dd18d3b64ccbfb76a411687472,12-476,12-476,True
bae99bc30f49d8e2ba577c488a411da7d254ae6556e218f4a394a01fb45ec6ae,9-1165,9-1165,True
70073effa9f9cdfeba006a3240cf15aa6ae63a760f46477957cc2b41ea4e266a,1544,1544,True
bd590afe1cb9a928b71cfe6bb790d4e5352a4beb8685c051cd323131cd15f666,10-418,10-418,True
0c21ab37dcca0ebbf0d3193dcaeafcea202d503fe5f93909ed9c15da61805af9,9-1171,9-1171,True
ce2e05186b7e277280b2676d94897c0523da225cfec47c8039c365eb1ee296e8,8-172,8-172,True
8130eec3972dabb33f3fc16421e6f7a09692b91b8ef0b569bf2e1e51735375b1,12-272,12-272,True
9cdb46d4a7f4d0c0ed5f3f9fe56c41cc2d30ebae2640e93e3cc58b537799d657,9-616,9-616,True
89997f349c1974ab784d62d5d2431cd75e03f36000da889e4099bcbdc7498e8a,13-486,13-486,True
eb45c0cf39b3d2dcf3262b9999b37e0026cd7e85a70f9e955057e31714dc88e7,12-658,12-658,True
22c6cb6d0d08efad7829465eada6616ba57837ded5032ebceb44a8f4fc8d19be,10-1047,10-1047,True
b6787e65c80ca8352701e0fdd0ad2b2b40e67b1a20673ce50d79e40b291c89ae,10-331,10-331,True
03661ab601b2b519352fe8cf34596989a82502cfdae57f817cf38a21f3ccd767,12-748,12-748,True
0d36e1d308c80710b12d4345ed1f8092fcee4a069b9ec14b6574c9cdce64b775,14-1307,14-1307,True
7b739b9e20ed4f2b46b3c89859d824349405a4b26572a2cc5403904863870410,12-441,12-441,True
8adf702fe7a7de66542eaf42018a7582763fe0d85b51c1bdf665e94365dcaff7,12-80,12-80,True
7cff3fbef3e943ad65fe3e794bb519875acf165a52e4e83b2bf27c1fb54aefd2,608,608,True
0233ddf6a481d9df5cb38c4a0d427ff98ab9ea833d607f0eb1fcbf34691ca1ae,12-677,12-677,True
80ddac059e27ebd487b0160f6c07b8dd71b4fad9af0f8535f8a2653570dcc336,9-721,9-721,True
970a5f61cafd301abd9a1041302921bf7d3651bde549f6482ffba65ef076cef5,11-414,11-414,True
72fd6ed3a916e4916c6d0b3dfadb25463234d6f1a4e352eac607b7350caeaa55,12-951,12-951,True
1f904d5ababe1fe9a51b2872f3f93c95a1bd2ec5a1a9bf007e30e1b42552eaf8,13-25,13-25,True
37078845a172118b4d6dcd86362b03afbc3bb14b191473aa6bea290b4edd9137,10-13,10-13,True
bf9f9961a698ed3f5051b0f1bb6f05a59ca9eff94fa91ac54c0993064e611511,10-642,10-642,True
a27cf5b59d7fb6904cb892853ac9d4589ecd6f60eba260dfe12aedd381a76e5f,10-36,10-36,True
3be34654d70bb98a3b57efc0278e4f9ef9213a3faea40be947b81cff3132d3cc,14-1229,14-1229,True
a8856a1d8cfd896900e4a91b6d9a41f5aaf0188ff80f9ba8000bbdb88051450d,12-686,12-686,True
cb64f5861e7bb79781686d75059af76508144de258fead098696c2335a74dd86,10-939,10-939,True
9d16530ae3c601a0837e4329547e8266cb1ebb784a7b6b0621ec233169b36e62,571,571,True
ee6b94081360a07f1eb0bea5926f71d22040a2218497eebc1b779c273b97adeb,12-959,12-959,True
76b8aa57afb4580427657788bc639680713ffa95fcb49beded52ef4fa13d9d14,12-814,12-814,True
3b15a09af4f141f6925ce2e315040d23cb30368c3e489081c97b637002147bf3,334,334,True
9f7b9445f146d7c183593bf9070b7a2d7f702c8ed0f88b7d43e5d47d4d0d66af,12-982,12-982,True
6a8de517acc99ddd7b81a4642f7d1af2a8a40972b8a11d2925c05f71541b3203,579,579,True
001d6154b42d31709e417555303204818759953a281055a4525a0ecdcd9235fd,10-714,10-714,True
2d27f147a1e3e026121f37bedf650817981d1956db0222ec2c26079ae3848794,11-234,11-234,True
01373a03ab4dd3dfd2c486f0780f61962213885b5ccb9edd167a8fafc4d75903,10-309,10-309,True
bd6cfdfe9839e3a85c0b3022abec60f441748242ddd0e5d6682f293e91b1580f,7-995,7-995,True
736b65b94636c2ade4072e898b9ad4fd9af404c26a062db1012f179b130d90ee,12-919,12-919,True
61b89aa63501e00e5b1b49264c524112b419ef4ece26f54efaa548acef5eec82,8-319,8-319,True
4bb1916ecb1ce98e6a617aeb69fcf9ecb85dbaad61d6deebec4b72d1660246d8,8-419,8-419,True
3dd18a23eeca50ad688f2e841fa5a476bf318bc61ffb860be4913b8897d83193,9-1106,9-1106,True
802cbc5ab8e49ced42018d2c3e166d0b2e167832b27597841c906f582133bd9f,9-899,9-899,True
4b6315aaa6b8823c1e73f7b4ca7d04f2e031ae5aefcfc4c707dc3dcbbf3a97b6,10-685,10-685,True
38e5e8fc347c870ae73ff8552b85443813650a4581ba529001c683df02b0e4f5,593,593,True
bb2d41ace295e309ed007896da88704b4673f0e47ce7970daed394df4fe40cbd,10-1010,10-1010,True
301dc4c890a4ac08088fa1ce33a292578701bfae30ff8706d28670f399ffbcd2,1705,1705,True
8d4e0a9d9e4470154b96af4c2725573edaf12ea6048d236bd4816e5cd86ece51,10-42,10-42,True
4c087a652da7c74ce50ec0074cd9fb5d4942b34c04fe63dc5fc9cc428bba8a82,12-1168,12-1168,True
819925697d3a610503d42982242f5cca854d5a08ebbc3983fd22fde5adb2b7d8,13-1002,13-1002,True
52eacead5554287d2752aa862bbd27f4c3a4a2fd00cb4cf62ffca56bbaae3bd2,930,930,True
ddf73d4d8215ba74e7b8b0c949b4192299adc4a3a517df4e030db639e76fbb9f,10-362,10-362,True
144312467cbd98498dcdbe2b45919dc0aaa033f3825285ec9dfefce9351b913d,13-722,13-722,True
e2498f72a449d83de7d7d5833f64cd069b94e713a58b2dd053a95a2d7b42e546,1929,1929,True
44167e76b19282c026789fcedaecb32b45ae654a91a9e8cb744d88457630788c,14-330,14-330,True
595164fb0b7e4c37403002fe48dc5122de3db1b4a7d899681f547873a35af16b,12-1023,12-1023,True
e143a7bfbb2ef32ff481c072cad9015308629eccfa2e32a62a1f3d073ff11202,13-1033,13-1033,True
22deac7c1cb0034012ed55296bab1711b5185cc448551e27b064682be585c5be,14-798,14-798,True
1970a323aef9f34be997d4e80de7889f10ef6fb155be42e8ee4db41f8a6258e9,10-398,10-398,True
0f5a33b16751056026b17e4438e9bf5b97f0aa2e11aaba3b9c2a82c26eacf4b9,14-581,14-581,True
fd7fe6172261b67de83ab95270779a944dec4ea0c1349f1bb9bf500cd2f1c416,10-806,10-806,True
a912f61b8903ea548eedae683b8a0e1bc2bb2a185a48f444359ab8ec5b88d707,9-356,9-356,True
bc6eaa55e7d3f4bff0dac572c4fddb69dfe732b26f8d6f009386308ad1865e80,9-442,9-442,True
4c34883c3e962e6e920d09b1b528761fd2f17320995770778c33e5412710607e,9-126,9-126,True
261e4ff45510184aac1c8b3adcc13438764c5d723b8f30b498027764896c97b1,13-388,13-388,True
b5652c25c96fdd9877f88cf29f58b3ad357982c2b7ad97c68f094344309b011d,14-938,14-938,True
43a204084fe72a0508d7f1f89efd24c5fe5a105e519da893c617c24dc1861a41,10-287,10-287,True
5cb9bf5e61fce72cf25d432d3264bedb1f75ffaad47ac6dd05f9bd69b8b44e69,14-238,14-238,True
5bf0b6df3c14f60c54688913d489d9892658f2b86cd3ad559c8e9fddf9e33890,10-1046,10-1046,True
c2ce568be8ceb4069bd9fce609c27a88d369e613d0e245465fbf8b28118f1a83,1111,1111,True
79b326b57a7090d3ebe4b0fc4ecdca50fe5283c543e4354dad9fa023f6eeb770,319,319,True
44507280c53960d50679ba9f6909ce773221eea22dd4a0f1a1d9f4f083bf67c3,13-517,13-517,True
eaa2d826a99730d8d9e44b185d0ec78102e2d5e4b2ddb0a74652f596baaccc5b,12-212,12-212,True
b95670efb6c5d8319d920bcfbd2c198ba0440b126f3ccc463d8ba790cb9c7852,8-433,8-433,True
75afe735e26ce31fb9b71d408c6a7b94a79c28a9a447d7701d68a89664678a89,10-940,10-940,True
5743f119870f5705cebe12d2280326ca3a310e89a9bab7eb9663740ed3794054,11-609,11-609,True
a519f420ed1b754b6800f039c1006ecca4d2d20908b26284f5f13b54335bd49a,588,588,True
79511d2ca4b01afd6b47abc9e08c5b5c723684a2062d6ba6ad49f7bb0266885c,12-790,12-790,True
bb1f34b1093da90682b964f3e78d17606a8ab36c756d85fb1f4878c3d8459635,1034,1034,True
2ccd5eba7db057b9bcdfdf2e3d3df8abb6165cc10178dab8acedcc6e4bfea01a,10-268,10-268,True
161a15d321f6e0e5172ba8b2b52b5935507bf96de8e3d6a63f2d04a5e0e7e4dc,7-420,7-420,True
bf2c150368be2c0f4c7c47c4dfa33ed1c1da9526befa9bf927689292593bb623,10-810,10-810,True
d1efdb48a250151df8798b192e997c6b1a4d34b404c319d1e5ca552825c94594,12-975,12-975,True
45c9477d2c6cac1dbe4363906a64767f89156aedd2ac4126ff9198edc935fca2,10-439,10-439,True
5cdd21512e37aa39ea8c116a4560ee5d8431ed3b543ff47576335f028b3f43cb,396,396,True
20c8fa0bba7ce2a7b5f1ecc6abf9d2728609ae37bd81b483a635f5e22145984d,13-84,13-84,True
e72908747f791de3074a7b78b5130953cf7df1010c5f289d28fddea668f40bb6,9-207,9-207,True
c01029b6050d9ab7608cadcc4c0bb17718cdce1e6bec36b6c322c29761fd509b,1879,1879,True
2a62d8e345caa0ba34b7b2b467f937a263db67976da370f3aa35d49afed51e1a,9-1041,9-1041,True
8c8e185af9031953630e43a03c13c6e36b97c18474f585103209aedbaf66f4e2,8-233,8-233,True
b6f958740d68247134080cac551b40db3d013f3555de43fe3a8ade4c4f8e1b5e,13-999,13-999,True
b2564071b312dbefc1000a27818030fc30399b0148bce57ac8317c846722b26a,10-794,10-794,True
5b8d324bd3684ff1a5cb7bc0c7846a7eb3afdd5c4f0696f0273f0239d15311be,11-248,11-248,True
1bce00fa9fef49e7f1f72957bf104bdaf45eea1df71548092c4eea361b2bfe3b,13-783,13-783,True
847f7a90c8472340993573e6d16eaee15bfbdcdffd40bd18697d42ebd564d0af,10-1090,10-1090,True
4e01d229416aee996df45b46a4906d7e553833b18e3dd97e3afdf8da8fea4b3f,14-567,14-567,True
df310f2d3ae5e5a8664bdc91e41f940756ff21d84e5af231f6d0c5f4dca2ea3c,10-1218,10-1218,True
5b2ac13603df0a441d664c9b4f00bfde19b51f960aa2388f61ddbc393c1c0891,10-586,10-586,True
08369a575a022909dd3737a59e4d5ca9f98c238f5e4dc5f04ac76c1e2f345819,1826,1826,True
4b4c70d71e33edbaf4d3ccc4544689fa9c574427b869eee4a14070f1abc9b6f1,196,196,True
447ab15585f8c8aaa12b4c714a4f67d2ea7e3111baad2ca1498a7b0660fc126d,13-508,13-508,True
e328f7175e43ef329e85d9b1b6e91c4c3460a656cce889bfc1b35b34192d53a0,9-1185,9-1185,True
60fd5a4ed3605d7a0815aea7e8f1b24893d8e6a1cd94edf02fbe23abcbf86324,10-310,10-310,True
3a925edf2de310ea955993e4450edda5afc32f51caa24f51f75ce993b7aadb28,623,623,True
eebbf19f1483baec994d66d8ba4ef4fffa9b4cd2013483ecd9f1765207424ad7,1093,1093,True
abe8f54130efbb974353574bd566f89dde2876406ad98c99a9a1eab305cb0220,13-74,13-74,True
eeeae327e246789c156366aa053915a61a4531e13ba6946a9cbb6e5152b2a4ff,9-733,9-733,True
455c9a3fe241a261996a15aee75c5c9c41daffe8bfa5eb289efe350d8c336e55,10-572,10-572,True
162395954358f881608d8f3ec28554d5f58c9a7c2519a33d11a5d2e04a308914,10-582,10-582,True
3ee64c29bd3e5347dd785965a8621c85dbe7afee72b5dfd1956593b9117ad711,9-139,9-139,True
07aa9925d601efde2b2cd36044ae89598905ffbc94d2cb672960f1c1c28b4839,13-497,13-497,True
afd5bb70c059f8d8a93a88a9aed3029abc9e84f9fa855485f307ae2f6f50658c,13-892,13-892,True
c4b4d86354ffadff791e45aeef08a727bef2226d8efecbdb6d66933172c11b15,14-1396,14-1396,True
21a7e7c25261fdbe61d8aba0cd341d4d22e439f996702705330a16c594f3a3d8,13-92,13-92,True
e3ee6ca93b43e61bfd6bd263f5c3329f0d98f721dc7f0d46760eca279bf448fc,155,155,True
aa6dad3e4bb3cf79309d96a3bcd7e4f805326beeb896bd64127b26d5f0c0f1be,14-751,14-751,True
f07934c4eb80b4bf790f1283dac3755ab16000c0e5baa01d6fcc162f47a3724c,9-1109,9-1109,True
8616ee75138cf9cc92d8aae09ff1ab816bfc36770af2389234d6481379222187,14-41,14-41,True
0d92b7d13d75a6c091069f1b99daa25e43f76dd2f3deb97e58021aa879181ae5,10-1055,10-1055,True
b4f5277ad29a5c98ccd576c5f1f41294f89c84161f090a760e36f6394aa48ba0,14-1083,14-1083,True
2ccded7aa0bc81efb807f4b96ecced4383c657279684e36da3ab7eb173ec4c6f,14-165,14-165,True
7daf9e4d924088ad7548f0c8a19c48dd4a4c3fb9566b841e6bd355283ac51741,10-782,10-782,True
d06f719f1bf8af65d4b506e7709234020b21f034b689983efae3af7e3c4577f7,14-1070,14-1070,True
b407ceef308ec5c6b1706819f067e175c921030d985b1d122ad307e319f625a8,14-943,14-943,True
422b5861ae0126f37f21c8fc116a756637d81ce46143c144c6b79aae143ff3f8,7-475,7-475,True
c5a05ab31bc0d51a294db8e3d0667a60b20b57145c5174421bdf5a1a363ed5bf,9-446,9-446,True
4a70f1b12eecc1a3458c605b11033226d4a31817b8141d7fbdc469e4b9f8c10e,13-211,13-211,True
f7ec33c9d4a81129ef88eb72b9e6284c728335676db11ec71757715526a76b6d,10-429,10-429,True
ab710692da2c60e0bbcd491f8d4d70e22ac74352f578e22bdcd6926e83405b42,8-461,8-461,True
4c87c2244379c9fc7d84fd99da6feece39ab9f5013da4d264a3677b53133619f,7-406,7-406,True
5251770344e79bcb87e8ff4cb62d9f740647d487ccf3a3dae6394f82ae030b21,9-1051,9-1051,True
d2a9f8f8b7768a6d38c2725617044e940cddfffa8d0dac5e78d4c93950ea80dc,13-918,13-918,True
af9e1c9f39f6a0773206a88657cbc23d3ee06a717e14340f84c34b48bbd10695,10-1034,10-1034,True
8f7b731b8731efd4618b6a76c0b288bea1e22c3e362de4ec08c56b2bb91f39b6,731,731,True
62070c84b7c27c718e041e186379824765aa7f4cdd62c65d3e040812d607c192,8-72,8-72,True
3c4e15b959c1952c7cec625de1d69740806c51f893057281f500aa8bc7dddaba,12-442,12-442,True
b5f68e142234e1360e7db88c1060e41b9f4f5f3ea5a9459f0d18197f81fd9bd4,13-124,13-124,True
d0fce24f63eb3bf6f709c966f3723ae258aeeef06edadb2cca5b6f8ba066b623,13-453,13-453,True
bd5e710de926854dc000ce5f47743829d40b7fdf9f3f22223fc8565beb3ae322,10-758,10-758,True
e1a54ffedfb2f2e7b72632f2dd10818d66099febbbcd75fc95143245d2a60257,1542,1542,True
e472eb55260389929c5bbc10dfe1f4ab4ebdc64be88100775f6da3542cb66c42,14-643,14-643,True
7f77a7048c4295081b38babaa2e3a554dd09867c8618c29994c76f0318906f2f,9-180,9-180,True
fe03abd861278344ed99cd061158ffe4c9e6ca2c200c754bc210af20ee935708,9-379,9-379,True
a6f92ced6d277d544210adcf2226e8ae3aa07f814a17217b451dbb31f0da53ac,12-540,12-540,True
9f7c3a36354856211331c13ff139a7063d82063d929f435fa44999a95e5c160b,13-875,13-875,True
7fa8af1c4c7bcc88666dfa177995e4df8fec313b67a1b2e2c30036ba2b73db63,14-826,14-826,True
6b87fb300d16ff2528e78899439ec32ec1a16f267a1761a566c826e740ac52d8,12-1077,12-1077,True
10be27733a0f77e56d0ee25987d0f19fa3e31f1e4efdf2aa8eb3a045d89b7c58,13-961,13-961,True
c977481f3a347732a5d425937c2db4b5c734b6a53738fc21e160626e7f5e6727,10-1121,10-1121,True
a619a68306b73c033e6d2db47b540f8a68707c2b8d84a9bd3b3c163f69ff457c,12-1135,12-1135,True
c49e8c0b39f44f9ce1df4af26364036582ad75e01439a359e07bf33cc8dcf6bc,13-986,13-986,True
dc67c456416cd4e3c3aca286fb801c24f28c44a7dc5997be75808b8e12270b66,9-760,9-760,True
055512ef743e75ffd7bbe1ef0b560426b73f9b5235cc831f029add8ed3e59b5b,768,768,True
b8505c2725176e90c458b3d3401ce97acad3e93a3a7b4ac0d0c582a0f5f72d9c,14-1178,14-1178,True
2b9a2048d37a0e9325f1b0acffc1dd2223d8c2c5592a89ba7bc674c8f5c78e1e,1351,1351,True
7ae64f66a0c163b4af090bac33c9a34419eb036fbdcf088d80eaef68b7e043e6,1433,1433,True
2c9008bd42503c7a88fb1cd7a649a3abadaed72b10f057a0483646ffd510e028,1806,1806,True
eb10e9a2d609d8817c7db00733e5f9277d332d85b4121dacd0d3b8503a348782,12-1118,12-1118,True
af23b94a50c6518142e9595b772d6382f0380db3c9d459950e6870155c263e02,1529,1529,True
f834f42cd6494c75ca83e3c72f04ac2f162ac246530becf558b706eda21b8229,7-975,7-975,True
802b947eb367aa57d3b0579209b36a5457c4f4b7b66509ffcdf836a0362749c8,1921,1921,True
f6dd162510c0c6b6ae0666308bf3306c1ec5658ed1e4d8c2e11b5dd3f0364e52,10-669,10-669,True
acd201ed3c6fd06f68ce525be1584d275ee01229dcc3c6bd50395afd1ba8be85,1442,1442,True
4e6bd40d8e1615c130f1ba8391c6c5bd1acd045e51c8d4dfc25dee1308fb18f1,1509,1509,True
2d916eece2b5b84951ba47ca950c47a59c9525f1192bbe094677df6fa0898610,1579,1579,True
6a2c59d63fc7f5078c2257f89e1df8ea4a4944fbaebf88855445d9b5bc9e2c34,1989,1989,True
be373da54f9396f5b44e9976e051a3067413959e25af1f80798b72ef56bf55eb,287,287,True
edee123f6ce204ed71652ff53b9dfdbc446d960cac106a02c1c0bd7936552113,14-1151,14-1151,True
5ca9b66b63583697c6609894b603f64a2f7c99f09206b14f209a0d5d23b71268,12-351,12-351,True
0118212a2a451c89e11dc518fde12b8d23036405f25bf850f758394ee219c60e,12-66,12-66,True
bf5ca2fd0f1845c3b15a4e1539b1e5ce1332a0dc881265116c86ce7419e1584d,634,634,True
049b56d59b5a9722af956b68eb9c768e6d5fe069ce94552be473b290af255cae,12-1128,12-1128,True
d677faf7bf4f5da119683db84fef74db4bd32db58374222b2327687adbc93952,100,100,True
0d0658d3ab20ba250ce7004c74e347046e56e60d7c01a1f559ae1e3f9232b1e6,12-149,12-149,True
72e719b052123b96a203c453d4bc443717d0150f75e4ffa557e1fb55800a1e34,13-796,13-796,True
0f1704f67ec43feb5d41cd4c8b0c02e101df0ae6dcb1b42bf5b684a00355c7de,1001,1001,True
8a5d1c785eb94ec7a4afc39ec57b7923eb175876f99f98d17e1155aadbc34a69,14-120,14-120,True
375aa1e77cee6de72bff391040efec4aac4ffe2890b2bbfe2ecfe23836a32109,12-960,12-960,True
da3a56c6bee62cc55260ddcd8f9593bbbe472a5d1ad2cb81e4c899ad32a129ad,1082,1082,True
214ebc8941fcfce063aa67ba6045cc270832e714358236d93b3d2797787425a1,76,76,True
89a94bc631d20bd0449d9a1ff3740901b01a1cc49c54cf0436aeaef553baca6c,10-611,10-611,True
5dec244745bb5a0eda4a527728d8e33896d50d7d65328ed876d7d8d149dc6d8c,1058,1058,True
d724cfe161384c1b12b53c3a4ef00b37c9d0f500b55d13d72dee6672984fa65b,1115,1115,True
