dataset,id,source_row,group_id,fold
obqa,274,2760,obqa_dc715a56aff46ccb3649,3
obqa,282,2761,obqa_821b613ea768337ad58c,2
obqa,287,2762,obqa_dcc17de316fdf427f5cc,2
obqa,288,2763,obqa_aa21e831f13dc86c3231,4
obqa,299,2764,obqa_5a7bb59ac39aa49c714c,4
obqa,30,2765,obqa_2d5feb695d5755f604f8,1
obqa,302,2766,obqa_42bef189fadde0a27451,2
obqa,306,2767,obqa_5ca88944215aa3959c59,4
obqa,319,2768,obqa_a5a990477e6b28bbf019,1
obqa,323,2769,obqa_de7acf89e4dced7a1666,3
obqa,325,2770,obqa_d53af974be89ca5b6bf1,1
obqa,332,2771,obqa_aa8b859bcbd17e62cc60,2
obqa,334,2772,obqa_c353b0843f6ddc6a48f4,4
obqa,336,2773,obqa_07e4daa4396063a3970e,4
obqa,355,2774,obqa_154fbd91c62e9f583d68,1
obqa,356,2775,obqa_8bfd21f94d598032819f,0
obqa,357,2776,obqa_e5b11ac14938af88105c,0
obqa,370,2777,obqa_3a1a26dfdc28359e8579,4
obqa,384,2778,obqa_2c2c558e75d5e5976b1b,4
obqa,396,2779,obqa_944d425329acd42f475e,4
obqa,401,2780,obqa_fab415644f000b07f298,1
obqa,405,2781,obqa_ea55dc0d76844d2bf52d,1
obqa,413,2782,obqa_c38b4e1f237307a3efe8,0
obqa,45,2783,obqa_bfda34cf7e95be6ae035,0
obqa,475,2784,obqa_34c204b3d527da09adc4,3
obqa,482,2785,obqa_f74e8f68c66516b7c9eb,2
obqa,498,2786,obqa_d9a1ef0cd55d376de4ac,1
obqa,506,2787,obqa_13eaa7a1fc828b54f251,4
obqa,510,2788,obqa_3d11bcfcc63153d6064f,0
obqa,52,2789,obqa_a3a1ac5fad2da3693382,3
obqa,558,2790,obqa_ccef8d9639c5cc5c59c8,2
obqa,564,2791,obqa_05386ab13fd7247edde6,4
obqa,571,2792,obqa_e3da66ef24ce4b2ab55d,3
obqa,573,2793,obqa_a0831a53575671f2fbbf,1
obqa,579,2794,obqa_68c40f934133075af6e0,2
obqa,581,2795,obqa_453ea8240116a38f0013,2
obqa,585,2796,obqa_3b8b574bf1fda7f0f92b,1
obqa,586,2797,obqa_35d516b832c2a1a74511,2
obqa,588,2798,obqa_3b21df98e33250d981af,4
obqa,593,2799,obqa_69c0954a7cdd28c64144,2
obqa,595,2800,obqa_eec248d9cf074faa698e,4
obqa,608,2801,obqa_e912b072ab9a763e8fa5,4
obqa,619,2802,obqa_0a0ebd2c8fcdcbdeb577,4
obqa,623,2803,obqa_741f0b049b0a82051796,2
obqa,634,2804,obqa_0e6c782353e51fb0bd85,3
obqa,656,2805,obqa_83cc7b2d90cc80f5820a,2
obqa,657,2806,obqa_05997ae3022ce47f2030,2
obqa,681,2807,obqa_925bcd550e149f007116,1
obqa,684,2808,obqa_4f0a5ed2cfd75b260fea,1
obqa,699,2809,obqa_fcf201435278cdd02da0,2
obqa,7-1002,2810,obqa_d4b62c25706f9c31248f,3
obqa,7-1005,2811,obqa_2e678b7e6a1a65a2c7ea,0
obqa,7-1009,2812,obqa_e301545c633a18ba8b4b,0
obqa,7-1014,2813,obqa_17ec0c4adc2266ce1010,3
obqa,7-1023,2814,obqa_2d6034a5fd70b7825b40,2
obqa,7-1027,2815,obqa_b167f33ba3985c6e99d6,1
obqa,7-1029,2816,obqa_9f3dd030f4e71f358957,4
obqa,7-1037,2817,obqa_88fca975db376fbfefc9,4
obqa,7-1049,2818,obqa_f3fc5a982fefec8c837c,1
obqa,7-1064,2819,obqa_991c8e370faf0144e96f,0
obqa,7-1065,2820,obqa_65d3288cd65d75f458de,0
obqa,7-1066,2821,obqa_899c51d55003bb5bab28,0
obqa,7-1070,2822,obqa_ef17870beb49d5f5a1b0,4
obqa,7-1073,2823,obqa_ec4a6e8b9cb13f6e1588,4
obqa,7-1079,2824,obqa_3407239a6490972a25e3,4
obqa,7-1081,2825,obqa_22ff984b8d67ef7fd820,3
obqa,7-1082,2826,obqa_932c179e9ef87279e0ae,2
obqa,7-1083,2827,obqa_fe76b772ebb6b32bda6d,3
obqa,7-1084,2828,obqa_213e493e9cb432cf1e2e,0
obqa,7-1085,2829,obqa_c068931682da87c9868e,3
obqa,7-109,2830,obqa_3bd78ce1520222dbc144,0
obqa,7-1090,2831,obqa_d265ab8a942966b984e8,0
obqa,7-1091,2832,obqa_4f3292f4eba3748b761a,1
obqa,7-1093,2833,obqa_2126cc82b50b4c0a8831,1
obqa,7-11,2834,obqa_f001cae1859a85c5a8f9,2
obqa,7-110,2835,obqa_d6d2aa82b94801c11862,4
obqa,7-1107,2836,obqa_5998c5cf3e99eb34f5a5,3
obqa,7-1110,2837,obqa_808f0ff9c4b2c5c86499,0
obqa,7-1111,2838,obqa_6811bf9fc3cf7fd2ad4c,1
obqa,7-1115,2839,obqa_7e78f9520d89b71e02e0,0
obqa,7-1117,2840,obqa_2f7f63ead4173cf212f1,3
obqa,7-1126,2841,obqa_f3aff9e62c978f784d65,1
obqa,7-1130,2842,obqa_5c352dcf1f9511c0e761,0
obqa,7-1133,2843,obqa_44fa788c9df09f7ba3df,1
obqa,7-1136,2844,obqa_93d3069be4189a369466,4
obqa,7-1137,2845,obqa_3c6326144362181d7531,0
obqa,7-1142,2846,obqa_b2a3d5b74f1a57a9fecc,2
obqa,7-1143,2847,obqa_d6e57281090796b8bc06,3
obqa,7-1146,2848,obqa_7ea244b90cffca4ad5af,3
obqa,7-1147,2849,obqa_fbdb7183252e8cb14fba,1
obqa,7-1168,2850,obqa_9650e31c78a7a0b14817,0
obqa,7-117,2851,obqa_7f5adbe6b4830e0e2e1f,3
obqa,7-1175,2852,obqa_7dd62591017853d02eab,2
obqa,7-1177,2853,obqa_4ee6c9e301a73c4db136,0
obqa,7-1182,2854,obqa_9ea72431a953843bc574,3
obqa,7-1183,2855,obqa_3b24fea36ba32062213c,1
obqa,7-1190,2856,obqa_b43ce783edb90e92180f,3
obqa,7-1193,2857,obqa_25bb60483ef81035a5c3,0
obqa,7-12,2858,obqa_f2ccbe7dc6a232e5edfd,3
obqa,7-121,2859,obqa_499d318eb56b702968e9,2
obqa,7-122,2860,obqa_4d5ca9e05dad9a747f81,3
obqa,7-130,2861,obqa_9f8075061ddcb974547f,0
obqa,7-138,2862,obqa_17ecadc2df33a2a53326,2
obqa,7-143,2863,obqa_a586ac24cf6e926d9e3b,0
obqa,7-145,2864,obqa_aacf48e7ebad77df43f2,4
obqa,7-149,2865,obqa_0b95ee9e79ff9812f332,1
obqa,7-16,2866,obqa_93468af9f33d0ba9b076,4
obqa,7-165,2867,obqa_44a0fc1b97a04117f121,0
obqa,7-167,2868,obqa_7231ef476b5573e3e717,3
obqa,7-178,2869,obqa_1d3855c3f130e6519841,1
obqa,7-180,2870,obqa_550a20ead8552702fdb0,1
obqa,7-186,2871,obqa_bb7b4e499ec95bc2ad94,2
obqa,7-189,2872,obqa_34b341f814a4c02f38ab,3
obqa,7-190,2873,obqa_8de5d241eb40e6a1766b,2
obqa,7-192,2874,obqa_2ac02feb3749e840676d,4
obqa,7-209,2875,obqa_6cf5a25e66537f7f3523,3
obqa,7-21,2876,obqa_b173ec580ae990cedd46,4
obqa,7-223,2877,obqa_895081b6cc50e161834c,1
obqa,7-224,2878,obqa_11f148d4f9ec8180f5aa,4
obqa,7-233,2879,obqa_52c55a9392a69a40f3d5,4
obqa,7-235,2880,obqa_15103abcace175f21f9e,0
obqa,7-24,2881,obqa_a991fe7d1e29fa156591,2
obqa,7-243,2882,obqa_1244d010daaa6ad17890,1
obqa,7-245,2883,obqa_d5e704206275d9d8bc79,1
obqa,7-248,2884,obqa_36e8616fb97b4026147f,3
obqa,7-261,2885,obqa_1f1d274b59f2dc47ce9f,0
obqa,7-269,2886,obqa_777e6b49a56445ece3b2,1
obqa,7-271,2887,obqa_af36bba343dc8542e62d,0
obqa,7-273,2888,obqa_f7576a6df9752e1c2466,0
obqa,7-274,2889,obqa_59cbf1a30f19900e1f54,2
obqa,7-282,2890,obqa_b95fb1fbf4138fc718aa,2
obqa,7-285,2891,obqa_1558638f36aa8d88ae2b,3
obqa,7-286,2892,obqa_43893fd4ce42f333df26,0
obqa,7-29,2893,obqa_a1158d2c9e4185f6ca8a,1
obqa,7-293,2894,obqa_ef803a233e6eb29fcd88,2
obqa,7-296,2895,obqa_f2578b693144f19983d0,2
obqa,7-3,2896,obqa_114d9bac2d9df4ecda94,3
obqa,7-30,2897,obqa_09044df83923e58ceb5a,2
obqa,7-312,2898,obqa_6fcf436e2a9a2dcb0996,0
obqa,7-313,2899,obqa_95359834b5846e238864,0
obqa,7-317,2900,obqa_cfbef1094d78c1dabec4,1
obqa,7-332,2901,obqa_562f6b6a7bc1ec7fad77,4
obqa,7-335,2902,obqa_dddf5fcb102a1b57be19,1
obqa,7-337,2903,obqa_a4f7242c5bdcac20d877,0
obqa,7-340,2904,obqa_489662dd76a2539d1649,2
obqa,7-342,2905,obqa_6b26198fba599956bed1,2
obqa,7-348,2906,obqa_6f290fe7c5a277122ae5,3
obqa,7-350,2907,obqa_27d6e4f4f92bc7b4ae66,1
obqa,7-362,2908,obqa_588af2d25cf385cab207,0
obqa,7-363,2909,obqa_7d7a4ee13b1f4b12a696,0
obqa,7-368,2910,obqa_351e6125110ae011013d,1
obqa,7-389,2911,obqa_d3d8053db399fc18ae9f,3
obqa,7-398,2912,obqa_f9c28486852f6f9c12fd,0
obqa,7-401,2913,obqa_5803f21f947c0a3cef07,0
obqa,7-405,2914,obqa_a9a92a66e923aacbc2bd,4
obqa,7-406,2915,obqa_0cedcec7fffa78cd5dd4,0
obqa,7-408,2916,obqa_b8d9c9fc7993595a43b2,2
obqa,7-409,2917,obqa_9981b4dcbed8c1957688,1
obqa,7-412,2918,obqa_54d298d9456a0054abfb,4
obqa,7-413,2919,obqa_f4ec566cee3b7a1a76b4,0
obqa,7-418,2920,obqa_d4b20b2e56ddf223bf70,1
obqa,7-42,2921,obqa_36c85265950e6225e580,0
obqa,7-420,2922,obqa_67643c55b735c79b2139,3
obqa,7-421,2923,obqa_7c5255403d000f5c3cbe,4
obqa,7-423,2924,obqa_5a02b839e7d67ac518ef,2
obqa,7-436,2925,obqa_271bd8b8edaa9ac9611b,2
obqa,7-439,2926,obqa_517b06819cf11a3729a7,2
obqa,7-443,2927,obqa_50fe5d5f58e892127ccd,2
obqa,7-446,2928,obqa_795270d29a1d9cb671f4,3
obqa,7-447,2929,obqa_3004d69f580865ac69fd,4
obqa,7-449,2930,obqa_784e64dbab7e84521c10,2
obqa,7-45,2931,obqa_9b179aeecbffac66487f,3
obqa,7-451,2932,obqa_cb15557dd0fde08bf218,3
obqa,7-460,2933,obqa_b0fb9b1c3c5c2fe2ce8f,0
obqa,7-466,2934,obqa_db8b6b9ff75925cb12bd,2
obqa,7-467,2935,obqa_53e656da9e11001f7056,2
obqa,7-47,2936,obqa_4fe9dba4ea519ec5aa40,0
obqa,7-474,2937,obqa_744b2074c70f0398ce5d,1
obqa,7-475,2938,obqa_03fb802726c2c4ed59e9,3
obqa,7-476,2939,obqa_37f36308e8e370dc18a8,2
obqa,7-499,2940,obqa_a214bd57c1ed132ce759,1
obqa,7-507,2941,obqa_3fb3c198016998d1a61e,2
obqa,7-51,2942,obqa_f1cbfad2d1b8a73c016f,0
obqa,7-513,2943,obqa_46de6d5a35f2e4be9172,4
obqa,7-514,2944,obqa_00431d755cc50f101a0a,4
obqa,7-521,2945,obqa_94dd5ab589a627e8034a,1
obqa,7-525,2946,obqa_6e590b30e3c96f747261,0
obqa,7-529,2947,obqa_4aa821af99b9f4524a34,2
obqa,7-530,2948,obqa_611888da9b42590d677b,1
obqa,7-531,2949,obqa_de635cfa2d1929a2b1dc,1
obqa,7-532,2950,obqa_490dee8cd3bb9a69e09c,3
obqa,7-542,2951,obqa_4d3218ba5747c3d63a0b,4
obqa,7-546,2952,obqa_a159ccb9b627a50e9877,2
obqa,7-550,2953,obqa_8c7431297fa2e8f428c2,3
obqa,7-555,2954,obqa_9c8db5a94316bd1d0e7e,1
obqa,7-56,2955,obqa_32da5241d92c8fcdbc90,3
obqa,7-560,2956,obqa_063dc2ee6f48b77ce317,0
obqa,7-563,2957,obqa_1053469b57cb6d25eaf1,2
obqa,7-568,2958,obqa_1466c729b276159ad565,3
obqa,7-574,2959,obqa_176e2bca4762d98a4bdf,3
obqa,7-576,2960,obqa_9a58585d855aeae90a23,0
obqa,7-579,2961,obqa_861d77a19bd961caf1bb,3
obqa,7-584,2962,obqa_91238fa232babad5d779,2
obqa,7-585,2963,obqa_a6637c400d68ce95a9f0,3
obqa,7-588,2964,obqa_441dceabfcd16e589087,1
obqa,7-591,2965,obqa_68f971fd06eb1cd28b7d,1
obqa,7-592,2966,obqa_53fb5344714d13ddee8d,3
obqa,7-6,2967,obqa_c884af16e1a03f3edd2a,2
obqa,7-612,2968,obqa_b217c9eb27a02284c0ba,3
obqa,7-617,2969,obqa_1930b21c0a898a52456f,3
obqa,7-622,2970,obqa_eb25de1b8375c19572af,2
obqa,7-629,2971,obqa_8eba80b31369b3e31771,2
obqa,7-632,2972,obqa_b6c54d715e5eaff7af9d,4
obqa,7-64,2973,obqa_b3bcbec7bd25acb11e1f,4
obqa,7-641,2974,obqa_507b170ef7995dd5d803,0
obqa,7-659,2975,obqa_e4ca7e093f5603aa6213,1
obqa,7-662,2976,obqa_ac6003ba1df9fada4801,1
obqa,7-666,2977,obqa_d448930e765995391286,4
obqa,7-670,2978,obqa_7d944d3057be942cc9e9,4
obqa,7-674,2979,obqa_0b6eb22a51e5acfb79db,0
obqa,7-675,2980,obqa_3404d25647e906d1ee43,2
obqa,7-69,2981,obqa_59197bca6bb4211779d0,0
obqa,7-700,2982,obqa_f55528f5924a0378e71f,3
obqa,7-701,2983,obqa_892e5ed9a660e0ffd5eb,1
obqa,7-705,2984,obqa_c6ac1b95d83e9308342c,0
obqa,7-708,2985,obqa_d4af93b54915b0f6b95d,0
obqa,7-712,2986,obqa_abc0a546ef98654281f3,0
obqa,7-714,2987,obqa_dcfbe13e0eab94d9741d,2
obqa,7-716,2988,obqa_56681876992ed5acd81c,0
obqa,7-719,2989,obqa_f751576fc72a3a214dd2,1
obqa,7-721,2990,obqa_d6e8edf2379cf93c0329,1
obqa,7-722,2991,obqa_d2978670f409332f2bc0,0
obqa,7-729,2992,obqa_e312b96fd66a197aaafe,3
obqa,7-733,2993,obqa_b2d674b19998be1a9e87,3
obqa,7-74,2994,obqa_a9748931c136ae327356,4
obqa,7-741,2995,obqa_b2769336441cef9641e5,4
obqa,7-742,2996,obqa_f120f2a462b1653305a1,0
obqa,7-743,2997,obqa_57a63943f73b18faeedd,1
obqa,7-744,2998,obqa_4a365064e3ca5c304e19,0
obqa,7-745,2999,obqa_ca296dca4c7cea31265d,4
obqa,7-748,3000,obqa_f45b4f0f1b63cf694e5f,1
obqa,7-749,3001,obqa_a726563914ae1e960fcd,4
obqa,7-751,3002,obqa_26c0180a8faa208bf327,3
obqa,7-752,3003,obqa_a9de09a396b8b665dee8,4
obqa,7-754,3004,obqa_6f2fad6a07c752380e1a,4
obqa,7-76,3005,obqa_a361db09b2b874ac2f70,1
obqa,7-764,3006,obqa_69579a9764e2356f5bfd,0
obqa,7-770,3007,obqa_74198c3a97fa97a3aa18,4
obqa,7-774,3008,obqa_df84da1d15e32e22f442,4
obqa,7-778,3009,obqa_4f379cd7f92252344313,3
obqa,7-78,3010,obqa_2454de5e3eee160081f5,3
obqa,7-783,3011,obqa_14472d76a6962cd03b87,1
obqa,7-784,3012,obqa_b9684f2888a2adfdb60a,4
obqa,7-786,3013,obqa_0ebca0cf0948734a604f,2
obqa,7-792,3014,obqa_35b32b4649a85ba09dac,1
obqa,7-795,3015,obqa_f6de70f8937cc87a2026,3
obqa,7-804,3016,obqa_e705390f03e4cce3b74e,1
obqa,7-812,3017,obqa_cd8ad5af62c91c6ee8d8,2
obqa,7-816,3018,obqa_b0a56a3f201b95c64ede,4
obqa,7-822,3019,obqa_10905150f504c93a4e40,4
obqa,7-824,3020,obqa_74049eebb7c46cac7f83,2
obqa,7-826,3021,obqa_6ec385001f8e0541f037,0
obqa,7-830,3022,obqa_84a0f1f90950e861926e,2
obqa,7-834,3023,obqa_97f3f96f8a5d6f6bcc91,1
obqa,7-835,3024,obqa_e7193ca21cb23833726a,0
obqa,7-836,3025,obqa_0192761e9f2e4afe5d7f,0
obqa,7-842,3026,obqa_3a84173fe9f988c8b839,1
obqa,7-856,3027,obqa_2698d8de7ba2de6dc741,1
obqa,7-872,3028,obqa_35e812401d57fa49366d,3
obqa,7-874,3029,obqa_9575865e460bdabfc246,3
obqa,7-88,3030,obqa_a747810b2ed16f26e34e,1
obqa,7-883,3031,obqa_0793745875f1a75cab8e,4
obqa,7-885,3032,obqa_588c3b1559e646c0732d,0
obqa,7-889,3033,obqa_c9639e6d8dc7c7ceefaf,1
obqa,7-890,3034,obqa_57bf79f58a2b24644e26,3
obqa,7-892,3035,obqa_7c1a02344ec42454ea70,0
obqa,7-898,3036,obqa_a81c2b72ca3809d9fc88,3
obqa,7-901,3037,obqa_4e3bcddde327205d6632,1
obqa,7-905,3038,obqa_51728d1422b3ce699496,0
obqa,7-926,3039,obqa_13216b20009a91d0f203,2
obqa,7-931,3040,obqa_90e6d6f94c308720ccd6,1
obqa,7-934,3041,obqa_48060d852f8a02c1bf01,1
obqa,7-939,3042,obqa_88cb90f8917874023c0e,2
obqa,7-94,3043,obqa_fbc1cc53a182a5d31443,3
obqa,7-943,3044,obqa_1c88c318bfa1342048c9,2
obqa,7-947,3045,obqa_662c49da5f237a53a478,2
obqa,7-948,3046,obqa_a4ecce7b4bfbf719e52f,3
obqa,7-950,3047,obqa_e47ff29bc167d200b3c2,4
obqa,7-956,3048,obqa_c9f739d1bd09637b9240,3
obqa,7-958,3049,obqa_700f98fb0d3871dcd7d7,4
obqa,7-959,3050,obqa_89bfdc1acaf7e6511ac3,2
obqa,7-975,3051,obqa_94754ab8905602c0376b,2
obqa,7-980,3052,obqa_3636722679c988bfc919,4
obqa,7-982,3053,obqa_8697b1ef6b92df890cb6,1
obqa,7-994,3054,obqa_8e8d5f6844f0d3d88305,3
obqa,7-995,3055,obqa_5bc6348d4da4d65a24e3,2
obqa,707,3056,obqa_a36212550953980e37c0,4
obqa,712,3057,obqa_6060c329c72ec3e671ff,3
obqa,714,3058,obqa_7e0676e13e121d3b8521,3
obqa,722,3059,obqa_85b1e47668847a9844ec,0
obqa,723,3060,obqa_7bc8bbd8fb997d71981a,2
obqa,731,3061,obqa_188e4776ef0978c73808,3
obqa,74,3062,obqa_63fa4538e6f7278f7230,0
obqa,741,3063,obqa_735d13751692ea3bd045,1
obqa,750,3064,obqa_cfddb84126e203ca410b,1
obqa,752,3065,obqa_740ac7e3233071dcd666,4
obqa,76,3066,obqa_c8615af335aaeda85c5f,4
obqa,768,3067,obqa_d626abc51e5ba4e0015e,4
obqa,77,3068,obqa_20dcfbf0687070c53fee,2
obqa,770,3069,obqa_01fc19c14cf60f279532,0
obqa,773,3070,obqa_3ee700bcf295054f49cf,0
obqa,779,3071,obqa_c7059824da64b0ddf6da,4
obqa,781,3072,obqa_52aa344f9cf84b716ebd,2
obqa,783,3073,obqa_7a492e27cfff2d5162d3,2
obqa,791,3074,obqa_340b136a93623f2634a0,1
obqa,792,3075,obqa_2edebd0568bf58be50ec,1
obqa,799,3076,obqa_a6c6e1465860be316a17,2
obqa,8-103,3077,obqa_4583b519dd340c35a1c9,0
obqa,8-105,3078,obqa_fe308df29afe6f4bea30,4
obqa,8-113,3079,obqa_7c1e39e8198a05eaa7a0,0
obqa,8-117,3080,obqa_60d7ce025e15a394e429,0
obqa,8-120,3081,obqa_6ab312f3ed175f10e621,0
obqa,8-124,3082,obqa_cc372495d3f435007e70,2
obqa,8-137,3083,obqa_cad60434e3a83dc3b0f2,4
obqa,8-14,3084,obqa_b2abb51c27f2b6b0d221,2
obqa,8-145,3085,obqa_9da6564a7225a666e58f,1
obqa,8-146,3086,obqa_56e26c219666e6153eeb,3
obqa,8-152,3087,obqa_79e2adb5b0142dc33e2f,1
obqa,8-156,3088,obqa_339d9507a35bfbd01f39,1
obqa,8-159,3089,obqa_ac6365b5c19c8da92f21,0
obqa,8-164,3090,obqa_25afdd9ef4f495d3d459,3
obqa,8-17,3091,obqa_c13a3a42b7fe389023a8,0
obqa,8-172,3092,obqa_8e2a1e1a37cc97ed00fa,3
obqa,8-173,3093,obqa_f281c4469409f8d744a4,1
obqa,8-174,3094,obqa_6b1f2e7daae32b6ae0dc,0
obqa,8-178,3095,obqa_e7190401b82fb9debeda,4
obqa,8-184,3096,obqa_51385dfe5913b363efdf,3
obqa,8-187,3097,obqa_f8a25f2939edd0b94ca5,4
obqa,8-20,3098,obqa_794d00256d68ab2ed0e3,0
obqa,8-200,3099,obqa_fd5da354599e5e7a02d6,2
obqa,8-207,3100,obqa_f2c545ac0b238b278d01,4
obqa,8-208,3101,obqa_b220eb473d949cbdfc4f,0
obqa,8-21,3102,obqa_df50e76dff784c8de74f,3
obqa,8-210,3103,obqa_bbcf525f2fba82e6b518,1
obqa,8-212,3104,obqa_cce21d1df90395462f3a,3
obqa,8-215,3105,obqa_7aa86cdd17013f2307fb,4
obqa,8-217,3106,obqa_c2ef4693d39c7e25ac69,2
obqa,8-219,3107,obqa_e18bf28594a2be9b56ce,3
obqa,8-229,3108,obqa_785e8e9bc9554fe8c423,2
obqa,8-232,3109,obqa_556117e5bbb60de32566,0
obqa,8-233,3110,obqa_d02ba230192cc251086e,0
obqa,8-242,3111,obqa_4bfa94f1905f6b3f939a,1
obqa,8-243,3112,obqa_e1aa1a255d8f39551b58,4
obqa,8-245,3113,obqa_c658e82be0632790f814,3
obqa,8-252,3114,obqa_eec602ba3feb0fef9a1d,4
obqa,8-254,3115,obqa_4962f2388b04f8f9a6cd,3
obqa,8-264,3116,obqa_88e5e6d0c8fedf019376,2
obqa,8-267,3117,obqa_0060b65f3222cb4ebd5f,2
obqa,8-275,3118,obqa_412d661f0d2a0f587c46,0
obqa,8-278,3119,obqa_3a5a2aac104cbdd588bd,0
obqa,8-283,3120,obqa_0897e9742f29834e00f4,0
obqa,8-285,3121,obqa_6833bec863fc7b278d5a,2
obqa,8-286,3122,obqa_849db43bf3270eca692e,3
obqa,8-294,3123,obqa_3d452114f251322a1146,0
obqa,8-295,3124,obqa_395f617417768673dff4,2
obqa,8-297,3125,obqa_69087475284630e0d1cd,4
obqa,8-30,3126,obqa_e597cbcdb643e6c39ad7,0
obqa,8-300,3127,obqa_4c54a7576f5f21b75696,4
obqa,8-301,3128,obqa_e53f1361810a8b723cde,1
obqa,8-310,3129,obqa_a3f1410edea73cc6df06,1
obqa,8-313,3130,obqa_3998f66202d3014f62fa,4
obqa,8-317,3131,obqa_eb635bc6056a47127fe8,3
obqa,8-319,3132,obqa_b10f8dd149f5e0601033,2
obqa,8-320,3133,obqa_d9d5c756b155d22cd130,2
obqa,8-330,3134,obqa_1139fbc51d24c30c69d9,1
obqa,8-335,3135,obqa_45bbb1e8576f676c2a19,0
obqa,8-339,3136,obqa_11c858798a247786df24,3
obqa,8-345,3137,obqa_e501ea53f091593e68a6,0
obqa,8-347,3138,obqa_f20b255c358b0c44e6b6,1
obqa,8-348,3139,obqa_31022624ad56cf2a6d4f,1
obqa,8-357,3140,obqa_afee624f20769c3eef32,2
obqa,8-360,3141,obqa_088909493d6586fccddb,4
obqa,8-366,3142,obqa_e1edc369c6c6e38db2d2,0
obqa,8-377,3143,obqa_a68226d8f1276679fa17,4
obqa,8-383,3144,obqa_d567dd6cfca3fec165f0,4
obqa,8-388,3145,obqa_5855e502c6bc7359b54a,2
obqa,8-391,3146,obqa_3acac17ee28ceab76237,2
obqa,8-397,3147,obqa_a7201a59aa50a7cb9565,2
obqa,8-4,3148,obqa_a158ed3ebfbfcd79877d,2
obqa,8-40,3149,obqa_94443d39581937ff2afe,4
obqa,8-405,3150,obqa_5f654211310411fc843a,2
obqa,8-407,3151,obqa_e65edd7c33e632bc0793,2
obqa,8-413,3152,obqa_4ea633608c287120011c,4
obqa,8-415,3153,obqa_7e318b7cf0e20817bc58,3
obqa,8-419,3154,obqa_4d504b0558392c4e757d,3
obqa,8-42,3155,obqa_4389db5d7fb65cab7a0f,0
obqa,8-421,3156,obqa_385820b01753a723f300,3
obqa,8-427,3157,obqa_ce1bb7e04495c392b4a4,0
obqa,8-432,3158,obqa_8e04c93b0892e5d74e25,4
obqa,8-433,3159,obqa_3318ea13fe3a68802c7d,4
obqa,8-436,3160,obqa_c63f43ab95192a6330ef,3
obqa,8-439,3161,obqa_4ba87e6fb60f94c518d3,4
obqa,8-44,3162,obqa_005b8e0b2ac96f6a1d1b,2
obqa,8-451,3163,obqa_c38fc3e7d8ee30fbacf9,3
obqa,8-452,3164,obqa_55663fa417dbe305e615,1
obqa,8-458,3165,obqa_7b0547a450f1a01646fb,3
obqa,8-461,3166,obqa_376178d07a5ae9ab8c8d,0
obqa,8-462,3167,obqa_ce8fd769815470bceac5,4
obqa,8-472,3168,obqa_43b9a3c26d6df554bb91,2
obqa,8-474,3169,obqa_bca9439275d3924c5a09,0
obqa,8-476,3170,obqa_d0ad505b2f1c2975aa85,3
obqa,8-480,3171,obqa_5ebf02145783b9e841c3,4
obqa,8-484,3172,obqa_99505c4aeed8e4576288,3
obqa,8-485,3173,obqa_eea87c422776bbc31729,4
obqa,8-487,3174,obqa_0ee433666f6d31c63358,0
obqa,8-492,3175,obqa_48cfaffacf65f05b3183,3
obqa,8-50,3176,obqa_4497de126e4e34e65dc6,1
obqa,8-6,3177,obqa_253ea4ea3d65496443f7,2
obqa,8-72,3178,obqa_6d7427ac8c01fe4b5c4e,0
obqa,8-73,3179,obqa_bb6574dff195ea6c3303,1
obqa,8-78,3180,obqa_21b06fe6c9b9aa18b7a3,2
obqa,8-8,3181,obqa_d955c517869dde6cfa57,2
obqa,8-80,3182,obqa_25e2989bb3cae7d837f6,1
obqa,8-81,3183,obqa_674e6ef65f8a2a7b859e,3
obqa,8-82,3184,obqa_d9b9f405d69bf084b8db,2
obqa,8-83,3185,obqa_6ef7f2e1eaa7a47d9c5a,2
obqa,8-87,3186,obqa_eee67744a08ecae008ce,1
obqa,8-90,3187,obqa_14fb07292d7fc97e03cd,1
obqa,8-95,3188,obqa_dc9dd2966f07a067ee37,2
obqa,8-99,3189,obqa_aa5fc63b9bcceff98173,4
obqa,800,3190,obqa_2b7bf61e3ff01fa082bf,4
obqa,812,3191,obqa_af754889cfda0db1b934,1
obqa,814,3192,obqa_d5c06f59591abedf0879,4
obqa,822,3193,obqa_fc471a0c00b8d4612eed,2
obqa,825,3194,obqa_e934f27e58db25571a29,3
obqa,826,3195,obqa_c854c99a6fa7d918ee86,3
obqa,828,3196,obqa_ce75b2338499b220d3ed,3
obqa,831,3197,obqa_e0705f6a27638ba497e6,2
obqa,833,3198,obqa_0fce39077c9ffccdfac9,0
obqa,834,3199,obqa_0a4b039b8fbfac490aaf,3
obqa,837,3200,obqa_5f1c78b1fc7bbe4b5d33,2
obqa,84,3201,obqa_5d819ef57146491684a8,2
obqa,848,3202,obqa_3f33ac3e859f9bd5bf25,3
obqa,852,3203,obqa_3eaa973a90f4e8495044,0
obqa,864,3204,obqa_0786e3d448a0b9a60ac4,4
obqa,867,3205,obqa_70afd848e865780e44c2,0
obqa,873,3206,obqa_2cda54182f5ccb99cead,0
obqa,876,3207,obqa_02cecf23f672e65aa9b9,0
obqa,884,3208,obqa_48612afca7e29a20d000,2
obqa,888,3209,obqa_c5945c03dba64f3fe0db,3
obqa,890,3210,obqa_5563a8bb530b38bea0b1,4
obqa,893,3211,obqa_1bd773658b9af189230d,0
